comments,id,issues,latitude,longitude,parking_duration,parking_time,issue_not_provided,issue_full,issue_damaged,issue_abandoned,issue_other,parking_time_parsed,Status,Notes,Survey_Date,View,Asset,Check_311_Date,Check_311_Notes,City_Problem_Type
These are wasted bollards at a popular intersection!,1240,['not_provided'],43.66587888,-79.46848908,hours,"Sat, 05 Oct 2019 16:56:56 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-10-05,,,,🌎👀,,,,
Need another couple rings or a bike corral here.,1241,['full'],43.66514024,-79.41183891,minutes,"Fri, 31 Jul 2020 20:03:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2020-07-31,,,,🌎👀,,,,
,1242,['not_provided'],43.64397926,-79.38866615,hours,"Tue, 10 Oct 2023 17:53:21 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-10,,,,🌎👀,,,,
,1243,['not_provided'],43.65618335,-79.38537353,minutes,"Wed, 11 Oct 2023 00:48:45 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-11,,,,🌎👀,,,,
,1245,['not_provided'],43.6710082,-79.3738863,minutes,"Sat, 14 Oct 2023 19:11:07 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-14,,,,🌎👀,,,,
,1246,"['not_provided', 'full', 'damaged']",43.6562074,-79.3832576,overnight,"Wed, 18 Oct 2023 00:12:43 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2023-10-18,Needs Checking,Known hacknight location,,🌎👀,,,,
,1247,"['not_provided', 'full', 'damaged']",43.6562074,-79.3832576,overnight,"Wed, 18 Oct 2023 00:12:43 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2023-10-18,Invalid,Duplicate of #1246,,🌎👀,,,,
,1248,"['not_provided', 'full', 'damaged']",43.65878571,-79.39407349,overnight,"Wed, 18 Oct 2023 00:31:29 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2023-10-18,,,,🌎👀,,,,
,1249,"['not_provided', 'full', 'damaged']",43.6562122,-79.3832662,overnight,"Wed, 18 Oct 2023 00:39:04 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2023-10-18,Needs Checking,Known hacknight location,,🌎👀,,,,
,1250,"['not_provided', 'full']",43.6562083,-79.3832718,minutes,"Wed, 18 Oct 2023 00:57:00 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2023-10-18,Needs Checking,Known hacknight location,,🌎👀,,,,
,1251,['not_provided'],43.63659649,-79.40502688,hours,"Sat, 21 Oct 2023 18:38:39 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-21,,,,🌎👀,,,,
dfsdfhsdfh,1252,"['damaged', 'full', 'not_provided']",43.6561937,-79.3833275,overnight,"Wed, 25 Oct 2023 00:16:35 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2023-10-25,Invalid,Appears to be a test entry,,🌎👀,,,,
Not much bike parking here - limited secure spots as well.,1253,['not_provided'],43.77354194,-79.25729156,hours,"Wed, 25 Oct 2023 00:16:46 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-25,Unresolved,Found some ring and posts but only in one location (and not near entrance) Lockers are available but only for long term use and with a complex registration process.,2023-12-21,🌎👀,,,,
,1254,['not_provided'],43.6710106,-79.3739163,overnight,"Wed, 01 Nov 2023 01:57:38 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-01,,,,🌎👀,,,,
,1255,['not_provided'],43.66788311,-79.38446744,minutes,"Thu, 02 Nov 2023 16:08:34 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-02,,,,🌎👀,,,,
,1256,['not_provided'],43.66791314,-79.38422019,minutes,"Thu, 02 Nov 2023 17:36:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-02,,,,🌎👀,,,,
,1257,['not_provided'],43.6710192,-79.373886,overnight,"Thu, 09 Nov 2023 02:15:36 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-09,,,,🌎👀,,,,
,1258,['not_provided'],43.67513523,-79.37785149,overnight,"Thu, 09 Nov 2023 13:55:23 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-09,,,,🌎👀,,,,
No parking at all for bikes. ,1259,['not_provided'],43.66570632,-79.45014238,hours,"Sat, 11 Nov 2023 18:59:18 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-11,,,,🌎👀,,,,
,1260,['not_provided'],43.64899586,-79.37542145,minutes,"Sun, 12 Nov 2023 02:47:26 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-12,,,,🌎👀,,,,
Near the no frills on sherbourne,1261,['not_provided'],43.6550449,-79.36186521,overnight,"Wed, 18 Oct 2023 23:40:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-18,,,,🌎👀,,,,
parking non-existent,1262,['not_provided'],43.67127072,-79.37469383,overnight,"Wed, 15 Nov 2023 22:15:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-15,,,,🌎👀,,,,
No parking options near this shoppers drugmart,1263,['not_provided'],43.67126825,-79.37473476,multiday,"Tue, 14 Nov 2023 00:36:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-14,,,,🌎👀,,,,
,1264,"['not_provided', 'other', 'full']",43.6687648,-79.39384818,overnight,"Tue, 14 Nov 2023 00:20:00 GMT",TRUE,TRUE,FALSE,FALSE,TRUE,2023-11-14,Resolution Unclear,Appears to be multiple options for parking on this corner. May be resolved unless the issue was lack of secure overnight options.,2023-12-16,🌎👀,,,,
No parking outside of shoppers,1265,['not_provided'],43.63987154,-79.42318796,minutes,"Wed, 15 Nov 2023 00:21:33 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-15,,,,🌎👀,,,,
,1266,['not_provided'],43.76956756,-79.41328347,hours,"Fri, 10 Nov 2023 16:30:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-10,,,,🌎👀,,,,
"Parking for office commute

On top of a steep hill (avoiding big slopes in commute)",1267,['not_provided'],43.74502591,-79.39938426,hours,"Tue, 14 Nov 2023 13:38:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-14,,,,🌎👀,,,,
,1268,"['not_provided', 'full']",43.67093059,-79.37884927,hours,"Thu, 16 Nov 2023 03:19:02 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2023-11-16,,,,🌎👀,,,,
The rectangular bike racks look fancy and new but are useless for most U-locks. The ring rack is way more flexible for different types of u-locks.,1269,['other'],43.66982729,-79.38626289,minutes,"Sun, 19 Nov 2023 12:51:27 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2023-11-19,,,,🌎👀,,,,
"There is a gym and market nearby and the bike racks are always full. Clearly, there is a demand for more racks.",1270,['full'],43.67879775,-79.34520364,minutes,"Sun, 19 Nov 2023 12:55:06 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2023-11-19,Unresolved,Agree with assessment in comment,2024-03-23,🌎👀,,,,
,1271,['not_provided'],43.66949747,-79.37651038,hours,"Tue, 21 Nov 2023 20:53:45 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-21,,,,🌎👀,,,,
,1272,['full'],43.65322,-79.384452,minutes,"Tue, 21 Nov 2023 22:27:18 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2023-11-21,Caution,City hall mini cluster,,🌎👀,,,,
,1273,['damaged'],34.69351583,-82.83566415,minutes,"Tue, 21 Nov 2023 22:27:54 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2023-11-21,,Outside of Toronto,,🌎👀,,,,
,1274,['not_provided'],43.66708777,-79.36305642,hours,"Wed, 22 Nov 2023 20:01:59 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-22,Unresolved,No parking at this intersection,5/26/2024,🌎👀,,,,
,1275,['not_provided'],43.66707613,-79.36297596,hours,"Wed, 22 Nov 2023 20:07:38 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-22,Invalid,Duplicate of #1275,,🌎👀,,,,
,1276,['not_provided'],43.67727013,-79.37367703,minutes,"Wed, 22 Nov 2023 20:16:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-22,,,,🌎👀,,,,
"Abandoned bike needs cleared. South side of King, in front of RBC branch.",1277,['abandoned'],43.65187216,-79.36582447,minutes,"Thu, 23 Nov 2023 17:14:02 GMT",FALSE,FALSE,FALSE,TRUE,FALSE,2023-11-23,,,,🌎👀,,,,
,1278,['not_provided'],43.66824024,-79.37760472,hours,"Sat, 25 Nov 2023 16:28:11 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-25,,,,🌎👀,,,,
,1279,['not_provided'],43.66631656,-79.37833109,hours,"Sat, 25 Nov 2023 16:28:37 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-25,,,,🌎👀,,,,
,1280,['not_provided'],43.66835476,-79.37702686,hours,"Sat, 25 Nov 2023 16:30:36 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-25,,,,🌎👀,,,,
,1281,['not_provided'],43.6654308,-79.37673032,hours,"Sat, 25 Nov 2023 16:31:05 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-25,,,,🌎👀,,,,
,1282,['not_provided'],43.66501359,-79.37865825,hours,"Sat, 25 Nov 2023 16:32:44 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-25,,,,🌎👀,,,,
,1283,"['not_provided', 'full']",43.6690119,-79.391594,minutes,"Wed, 29 Nov 2023 01:44:16 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2023-11-29,,,,🌎👀,,,,
,1285,['not_provided'],43.70834579,-79.44340467,hours,"Sat, 18 Nov 2023 19:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-18,,,,🌎👀,,,,
I go to a hot yoga class here. I often see other bikes parked against railings and fences. There is no bike parking.,1287,['not_provided'],43.81647396,-79.30317776,hours,"Wed, 29 Nov 2023 13:59:23 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-29,,,,🌎👀,,,,
"Post and rings not yet replaced after construction in and around the Ontario court of Justice - missing on Chestnut Street, Centre Avenue, and Armoury Street",1288,['not_provided'],43.65463031,-79.38576937,hours,"Sun, 03 Dec 2023 21:28:39 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-12-03,,,,🌎👀,,,,
,1289,['not_provided'],43.67068715,-79.37453187,minutes,"Tue, 12 Dec 2023 12:00:46 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-12-12,,,,🌎👀,,,,
Bike ring with missing sleeve ,1290,['damaged'],43.66976132,-79.39375699,hours,"Sat, 16 Dec 2023 21:29:31 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2023-12-16,Unresolved,Asset location and photo obtained via survey,8/18/2024,🌎👀,BP-34237,,,Post with no ring
Post with missing ring,1291,['damaged'],43.67069258,-79.3930006,hours,"Sat, 16 Dec 2023 21:53:21 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2023-12-16,Unresolved,Asset location and photo obtained via survey,8/18/2024,🌎👀,BP-23818,,,Post with no ring
,1292,['not_provided'],43.68633548,-79.33744133,overnight,"Sun, 17 Dec 2023 16:07:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-12-17,,,,🌎👀,,,,
"No bike parking available in the area, several bikes are locked to newly planted trees. In front of Creeds Coffee, lots of people here.",1293,['not_provided'],43.67346653,-79.41301821,hours,"Sun, 17 Dec 2023 15:49:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-12-17,,,,🌎👀,,,,
Test,1294,['not_provided'],5.282077074,-3.946945353,hours,"Tue, 26 Dec 2023 20:49:49 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2023-12-26,Invalid,Test entry,,🌎👀,,,,
Parking full by front entrance of Mount Sinai Hospital. Bicycle locked to hand railing. Parking is partially blocked by construction fencing.,1295,['full'],43.65762654,-79.38985705,hours,"Tue, 02 Jan 2024 16:08:55 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2024-01-02,,,,🌎👀,,,,
"A large shopping area with virtually no place to park a bike 4 very useless ground front wheel only parking was there, but completely unsafe place to leave bike. There is zero bike parking around. Despite a gym, grocery store etc",1296,['not_provided'],43.68991585,-79.28937614,minutes,"Wed, 03 Jan 2024 01:12:15 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-03,,,,🌎👀,,,,
,1297,"['not_provided', 'full']",43.66336,-79.3935872,minutes,"Wed, 03 Jan 2024 01:18:01 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2024-01-03,,,,🌎👀,,,,
Test,1298,['not_provided'],43.67076101,-79.37450927,overnight,"Wed, 03 Jan 2024 02:51:03 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-03,Invalid,Test entry,,🌎👀,,,,
test,1299,['full'],43.65322,-79.384452,minutes,"Wed, 03 Jan 2024 02:54:42 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2024-01-03,Invalid,Test entry,,🌎👀,,,,
,1300,['not_provided'],43.649142,-79.6049273,hours,"Wed, 03 Jan 2024 20:26:37 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-03,,,,🌎👀,,,,
,1301,[''],43.66463529,-79.38056588,minutes,"Wed, 03 Jan 2024 20:43:47 GMT",FALSE,FALSE,FALSE,FALSE,FALSE,2024-01-03,Invalid,No issue identified,,🌎👀,,,,
,1302,['not_provided'],43.65216706,-79.3677294,multiday,"Thu, 04 Jan 2024 23:14:30 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-04,,,,🌎👀,,,,
"No bicycle parking in this plaza - there is a grocery store, dollar store, bank, and pharmacy so lots of good destinations; is also just off the pan am trail and next to Kennedy station",1303,['not_provided'],43.73319707,-79.26696897,minutes,"Thu, 04 Jan 2024 23:30:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-04,,,,🌎👀,,,,
,1304,"['full', 'abandoned']",43.65329127,-79.38399911,minutes,"Fri, 05 Jan 2024 09:22:06 GMT",FALSE,TRUE,FALSE,TRUE,FALSE,2024-01-05,,,,🌎👀,,,,
,1305,"['full', 'abandoned']",43.65329127,-79.38399911,minutes,"Fri, 05 Jan 2024 09:22:06 GMT",FALSE,TRUE,FALSE,TRUE,FALSE,2024-01-05,Invalid,Duplicate of #1304,,🌎👀,,,,
"There is a bike corral near the hospital entrance, but that corral is not secured to the ground, or any stationary object, in anyway whatsoever. Moves across the pavement very easily if you bump it, even accidentally. ",1306,['other'],43.64467126,-79.93318141,hours,"Fri, 17 Nov 2023 16:00:00 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2023-11-17,,,,🌎👀,,,,
No bicycle parking outside Kennedy/Eglinton Toronto public library branch,1307,['not_provided'],43.73219314,-79.2702198,hours,"Wed, 10 Jan 2024 23:11:44 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-10,,,,🌎👀,,,,
No bicycle parking outside front entrance of Don Montgomery Community Centre,1308,['not_provided'],43.73294124,-79.26153481,hours,"Wed, 10 Jan 2024 23:15:55 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-10,,,,🌎👀,,,,
Bicycle parking not yet installed on new bike lanes between Oriole Parkway and Yonge St,1309,['not_provided'],43.70605787,-79.40134764,hours,"Fri, 12 Jan 2024 00:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-12,,,,🌎👀,,,,
Ring missing from ring and post,1310,['damaged'],43.67215151,-79.37802315,hours,"Fri, 12 Jan 2024 13:16:47 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-01-12,Unresolved,,8/21/2024,🌎👀,BP-35057,,,Post with no ring
No public bicycle parking on the south side of 575 Bloor St. E. Condo building.,1311,['not_provided'],43.67191095,-79.37195599,hours,"Fri, 12 Jan 2024 13:26:14 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-01-12,,,,🌎👀,,,,
,1312,"['not_provided', 'full', 'abandoned']",43.6666368,-79.3673728,minutes,"Mon, 15 Jan 2024 00:59:18 GMT",TRUE,TRUE,FALSE,TRUE,FALSE,2024-01-15,,,,🌎👀,,,,
,1313,['full'],43.68754785,-79.28669831,minutes,"Mon, 22 Jan 2024 19:06:51 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2024-01-22,,,,🌎👀,,,,
,1314,['damaged'],43.6526392,-79.38443363,minutes,"Wed, 24 Jan 2024 01:31:24 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-01-24,,,,🌎👀,,,,
THIS IS ILYA TESTING IT,1315,['other'],43.660698,-79.396442,minutes,"Wed, 24 Jan 2024 01:43:19 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2024-01-24,Invalid,Test entry,,🌎👀,,,,
https://flic.kr/p/2pv6whj,1316,['abandoned'],43.66933837,-79.3774277,hours,"Sun, 28 Jan 2024 21:59:58 GMT",FALSE,FALSE,FALSE,TRUE,FALSE,2024-01-28,Resolved,Reported to 311 and removed by City very quickly,2/3/2024,🌎👀,,,,
,1317,['not_provided'],43.65730746,-79.40365065,hours,"Sun, 04 Feb 2024 15:21:18 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-04,,,,🌎👀,,,,
"The main entrance at Guildwood GO does not have any bike parking. The other 3 smaller entrances do.
#teambikespace",1318,['not_provided'],43.75522505,-79.1984868,hours,"Sun, 18 Feb 2024 20:06:10 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-18,,,,🌎👀,,,,
"No bicycle parking provided at west entrance of Scarborough GO or signage for how to access parking on east side.
#teambikespace",1319,['not_provided'],43.71761292,-79.2555213,hours,"Sun, 18 Feb 2024 20:34:02 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-18,,,,🌎👀,,,,
"No bicycle parking provided at west entrance of Scarborough GO or signage for how to access parking on east side.
#teambikespace",1320,['not_provided'],43.71761292,-79.2555213,hours,"Sun, 18 Feb 2024 20:34:02 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-18,Invalid,Duplicate of #1319,,🌎👀,,,,
"No secure bicycle parking at Union Station GO bus terminal
#teambikespace",1321,['not_provided'],43.64371141,-79.37730432,hours,"Sun, 18 Feb 2024 21:18:17 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-18,,,,🌎👀,,,,
,1322,['not_provided'],43.6500331,-79.391594,hours,"Wed, 21 Feb 2024 01:13:55 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-21,,,,🌎👀,,,,
I can't find the bikespace!! ,1323,['not_provided'],43.64201955,-79.39732432,minutes,"Wed, 21 Feb 2024 01:13:59 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-21,Invalid,Test entry,,🌎👀,,,,
"Bike parking is not clearly available. It is available, but hidden. Wayfinding could be much better.",1324,['other'],43.6421928,-79.3963627,hours,"Wed, 21 Feb 2024 01:15:00 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2024-02-21,,,,🌎👀,,,,
Ring missing from ring and post #teambikespace,1325,['damaged'],43.67556144,-79.35839432,minutes,"Sat, 16 Mar 2024 18:44:55 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-03-16,Resolved,Ring replaced,8/21/2024,🌎👀,BP-26064,,,Post with no ring
Bicycle rack provided by Loblaws is not bolted to the ground #teambikespace,1326,['damaged'],43.67501327,-79.35777586,minutes,"Sat, 16 Mar 2024 18:51:11 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-03-16,Private Property,,,🌎👀,,,,
Bike rack behind the big carrot is not bolted to the ground #teambikespace,1327,['damaged'],43.67775023,-79.35332533,minutes,"Sat, 16 Mar 2024 19:05:19 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-03-16,Private Property,,,🌎👀,,,,
"Ring has fallen down on post, is no longer attached. Asset ID is BP-24431. #teambikespace",1328,['damaged'],43.69069735,-79.34930268,minutes,"Sat, 16 Mar 2024 19:39:55 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-03-16,,,,🌎👀,BP-24431,,,Loose/unsecured
"BP-35870 ring and post broken, ring is missing. #teambikespace",1329,['damaged'],43.66905693,-79.33668736,minutes,"Sat, 23 Mar 2024 16:04:22 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-03-23,,,,🌎👀,BP-35870,,,Post with no ring
BP-35952 Ring and post is missing a ring. #TeamBikeSpace,1330,['damaged'],43.66883394,-79.33701189,minutes,"Sat, 23 Mar 2024 16:16:23 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-03-23,,,,🌎👀,BP-35952,,,Post with no ring
Abandoned bike at North entrance of Gerard Square #TeamBikeSpace,1331,['abandoned'],43.6700795,-79.33920605,hours,"Sat, 23 Mar 2024 17:08:54 GMT",FALSE,FALSE,FALSE,TRUE,FALSE,2024-03-23,,,,🌎👀,,,,
,1332,['abandoned'],43.6666368,-79.3706496,minutes,"Sun, 24 Mar 2024 14:55:01 GMT",FALSE,FALSE,FALSE,TRUE,FALSE,2024-03-24,,,,🌎👀,,,,
Bike parking request for Sandy Bruce park in Leaside ,1333,['not_provided'],43.6980776,-79.3714453,minutes,"Sun, 31 Mar 2024 02:14:26 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-03-31,,,,🌎👀,,,,
,1334,['not_provided'],43.65017449,-79.52374398,hours,"Thu, 04 Apr 2024 13:32:18 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-04,,,,🌎👀,,,,
"No parking outside of Tim Hortons, bicycles often seen fly parked outside. #teambikespace",1335,['not_provided'],43.67107671,-79.3825947,minutes,"Mon, 08 Apr 2024 21:53:30 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-08,,,,🌎👀,,,,
There's a single post and ring within a block in every direction from this corner!,1336,['not_provided'],43.66582613,-79.43778138,hours,"Sat, 13 Apr 2024 23:51:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-13,,,,🌎👀,,,,
The entire neighborhood has no bike parking ring provided,1337,['not_provided'],43.68497387,-79.41137293,hours,"Mon, 15 Apr 2024 02:08:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-15,,,,🌎👀,,,,
,1338,['not_provided'],43.65191379,-79.36134532,overnight,"Sun, 14 Apr 2024 17:04:14 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-14,,,,🌎👀,,,,
Saw a cargo bike outside the landwer restaurant that wasn’t able to lock to anything because the other posts were already full. #teambikespace,1339,['full'],43.67035888,-79.38581139,hours,"Thu, 18 Apr 2024 17:57:53 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2024-04-18,,,,🌎👀,,,,
,1340,['not_provided'],43.7047608,-79.4058205,minutes,"Fri, 19 Apr 2024 00:48:58 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-19,,,,🌎👀,,,,
No parking by Al Baaqi supermarket #teambikespace,1341,['not_provided'],43.72667315,-79.26613209,hours,"Sun, 28 Apr 2024 15:07:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-04-28,,,,🌎👀,,,,
Ring fallen down on BP-34713. https://flic.kr/p/2pMYvQg #teambikespace,1342,['damaged'],43.70293996,-79.29698819,hours,"Sun, 28 Apr 2024 16:53:57 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-04-28,,,,🌎👀,BP-34713,2024-08-15,No requests found,Loose/unsecured
"for an extremely busy part of the downtown, this area is chronically underserved for bikes",1343,"['not_provided', 'full']",43.65553333,-79.38061529,hours,"Sat, 13 Apr 2024 19:30:00 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2024-04-13,,,,🌎👀,,,,
"Some bike racks are not properly bolted to ground, make theft easy",1344,"['damaged', 'full']",43.64180188,-79.42259197,overnight,"Wed, 01 May 2024 01:21:09 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,2024-05-01,Private Property,,,🌎👀,,,,
The bike stand is broken ,1345,['damaged'],43.66412305,-79.3686262,minutes,"Mon, 06 May 2024 16:19:26 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2024-05-06,Unresolved,"Several bent Post and Rings, but appear to have been spray-tagged orange for fixing. BP-28070 is fully bent over.",2024-08-21,🌎👀,BP-28070,2024-08-15,Likely 311 request located at 233 Carlton. Another ring post fix request nearby via 311 at 467 parliament.,Bent
There is not police to lock the bikes ,1346,['not_provided'],43.66341677,-79.36903257,minutes,"Mon, 06 May 2024 16:20:38 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-06,,"Possibly voice to text: ""there is no place to lock the bikes""",,🌎👀,,,,
,1347,['not_provided'],43.66218271,-79.36839994,minutes,"Mon, 06 May 2024 16:21:38 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-06,Needs Checking,Potential duplicate of #1346?,,🌎👀,,,,
,1348,['not_provided'],43.6633314,-79.36908973,minutes,"Mon, 06 May 2024 16:22:17 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-06,Invalid,Duplicate of #1346,,🌎👀,,,,
,1349,['full'],43.64157363,-79.35387724,hours,"Wed, 08 May 2024 23:51:39 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2024-05-08,,,,🌎👀,,,,
No parking infrastructure present.,1350,['not_provided'],43.69005587,-79.2887276,minutes,"Wed, 15 May 2024 21:06:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-15,,,,🌎👀,,,,
Multiple sets of bikes locked to signs. #teambikespace,1351,['not_provided'],43.66873693,-79.29122207,hours,"Sat, 25 May 2024 18:45:20 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-25,,,,🌎👀,,,,
No bike parking in or around Wellesley park #teambikespace,1352,['not_provided'],43.66973416,-79.36236858,hours,"Sun, 26 May 2024 17:30:08 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-26,,,,🌎👀,,,,
No bike parking in or around Wellesley park #teambikespace,1353,['not_provided'],43.66973416,-79.36236858,hours,"Sun, 26 May 2024 17:30:08 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-26,Invalid,Duplicate of #1352,,🌎👀,,,,
No space ,1354,['not_provided'],43.6608395,-79.3963271,hours,"Wed, 29 May 2024 00:45:48 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-29,Needs Checking,Known hacknight location,,🌎👀,,,,
Hi,1355,['not_provided'],43.7535,-79.46897,hours,"Wed, 29 May 2024 14:05:30 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2024-05-29,Needs Checking,May be a test?,,🌎👀,,,,
